Title,FullText,Author,Url,Date
Kapolda Banten Tampilkan Atraksi Debus di Hari Bhayangkara,"KapoldaBantenIrjen Pol Suyudi Ario Seto melakukan atraksi debus saat peringatanHari Bhayangkarake-79 di Alun-Alun Barat Kota Serang, Selasa (1/7). Suyudi memperagakan sejumlah atraksi seni kekebalan tubuh khas Banten tersebut seperti membengkokkan golok menggunakan kepala bagian belakang dan kedua tangan. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Golok baja yang dikenal kuat dan tajam itu perlahan terlihat tertekuk, mengundang sorak dan tepuk tangan dari penonton. Mengutip dariAntara, tak hanya itu, Irjen Pol Suyudi juga menunjukkan sisi humanis dan membumi dengan membawakan lagu 'Tamang Pung Kisah' dari atas panggung. Ia mengajak seluruh tamu undangan untuk berjoget dan menikmati suasana kebersamaan. Beberapa tamu yang hadir dalam HUT Bhayangkara itu antara lain Gubernur Banten Andra Soni, Ketua DPRD Provinsi Banten Fahmi Hakim, jajaran Forkopimda, para perwira tinggi TNI-Polri, pimpinan instansi mitra kerja, Bhayangkari Daerah Banten, hingga para purnawirawan Polri. Suasana menjadi cair saat seluruh elemen yang hadir, mulai dari pejabat hingga personel Polri dan masyarakat umum, larut dalam kegembiraan, ikut bernyanyi dan bergoyang bersama. Perayaan Hari Bhayangkara ke-79 di Banten mengangkat tema 'Polri untuk Masyarakat', dengan semangat mendekatkan institusi kepolisian kepada rakyat, tidak hanya melalui tugas keamanan, tetapi juga melalui pendekatan kultural dan emosional. Momen ini menjadi pengingat bahwa Polri bukan hanya simbol ketegasan, tetapi juga bagian dari masyarakat yang membumi, terbuka, dan mampu menjalin harmoni. ",Penulis tidak ditemukan,https://www.cnnindonesia.com/nasional/20250701164159-12-1245722/kapolda-banten-tampilkan-atraksi-debus-di-hari-bhayangkara,2025/07/01 22:10:47
"Nikita Mirzani Emosional Baca Eksepsi, Sebut Jaksa Zalim","Nikita Mirzaniemosional saat membacakan eksepsi dirinya dalam persidangan kasus dugaan pemerasan hingga tindak pidana pencucian uang yang diajukan Reza Gladys. Dalam sidang kedua yang digelar di Pengadilan Negeri Jakarta Selatan, Selasa (1/7), Nikita Mirzani menuding Jaksa Penuntut Umum (JPU) yang membacakan dakwaan pekan lalu sebagai ""zalim"". ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Selain itu, Nikita Mirzani menolak seluruh dakwaan yang diucap dan menyatakan dirinya adalah korban kriminalisasi dan tidak pantas ditahan dalam kasus tersebut. ""Dengan ini saya menyatakan bahwa saya, tidak pantas ditahan atas kerugian yang merupakan kesepakatan dalam bisnis yaitu senilai Rp4 miliar,"" kata Nikita Mirzani. ""Saya menyatakan di persidangan ini bahwa Jaksa Penuntut Umum, telah melakukan perbuatan zalim dengan membuat fitnah keji dalam surat dakwaan yang ditujukan kepada saya,"" katanya dengan emosi meledak-ledak. ""Majelis hakim yang mulia, hadirin yang saya cintai, kriminalisasi hukum seperti ini tidak boleh dibiarkan, karena akan merusak tatanan hukum dan menghancurkan sendi-sendi keadilan,"" kata Nikita sambil menahan tangis, seperti diberitakandetikHot. [Gambas:Video CNN] ""Kriminalisasi perbuatan zalim yang dilakukan sewenang-wenang yang dilakukan oleh penyidik Polda Metro Jaya dan Jaksa Penuntut Umum pada Kejaksaan Negeri Jakarta Selatan kepada saya, merupakan kejahatan kemanusiaan yang wajib dihentikan."" Pengadilan Negeri Jakarta Selatan sudah menggelar sidang perdana kasus yang menyeret Nikita Mirzani pada 24 Juni 2025. Dalam sidang itu, pihak Jaksa Penuntut Umum (JPU) mendakwa Nikita Mirzani dengan dua dakwaan. Dakwaan pertama, Nikita Mirzani dituding sengaja menyebarkan informasi elektronik palsu guna meraup keuntungan pribadi mau pun pihak lain. Kemudian dakwaan kedua berisi Nikita Mirzani bersama asisten yang sekaligus sahabatnya, Mail Syahputra, diduga menerima dana sebesar Rp4 miliar dari Reza Gladys yang menurut JPU berasal dari tindak pidana. ""Kalau yang kalian dengar dari dakwaan yang dibacakan JPU tadi saya ternganga-nganga,"" ujar Nikita Mirzani selepas mendengar dakwaan JPU. ""Karena, tujuan si Reza ini sebetulnya adalah dokter Samira alias Doktif tapi kenapa saya yang ditahan sekarang? kenapa saya dan sahabat saya (Mail Syahputra) yang ditahan?"" ""Padahal saya tidak pernah meminta uang dia, dia yang memberikan uang itu cuma-cuma dan saya yang bertanya kenapa Reza Gladys memberikan uang itu cuma-cuma? ada apa? sampai direkam semuanya sampai terjadi seperti ini penahanan,"" tegasnya. ""Semua direkam, semua direncanakan kalian pikir ini proses begitu cepat saya punya BAP-nya Reza saya punya BAP-nya suaminya saya sudah baca, Reza itu memperbaiki BAP-nya sebanyak 3 atau 4 kali ya,"" kata Nikita Mirzani. Nikita Mirzani dan Mail dilaporkan ke Polda Metro Jaya pada 3 Desember 2024 terkait dugaan melakukan tindak pidana sebagaimana Pasal 27B ayat (2) Undang-Undang Nomor 1 Tahun 2024 tentang ITE, Pasal 368 KUHP tentang pemerasan serta Pasal 3, 4 dan 5 Undang-Undang Nomor 8 Tahun 2010 tentang Tindak Pidana Pencucian Uang (TPPU). ",Penulis tidak ditemukan,https://www.cnnindonesia.com/hiburan/20250701161934-234-1245714/nikita-mirzani-emosional-baca-eksepsi-sebut-jaksa-zalim,2025/07/01 16:40:20
FOTO: Real Madrid Susah Payah Bungkam Aksi 'Gila' Kiper Juventus,,REUTERS,https://www.cnnindonesia.com/olahraga/20250702052607-144-1245834/foto-real-madrid-susah-payah-bungkam-aksi-gila-kiper-juventus,2025/07/02 06:45:01
Poin-poin Pidato Prabowo saat Jadi Inspektur Upacara HUT Bhayangkara,"PresidenPrabowo Subiantomenjadi Inspektur Upacara peringatan Hari Ulang Tahun Bhayangkara ke-79 di Monas, Jakarta, pada Selasa (1/7) kemarin. Dalam pidatonya Prabowo memberikan sejumlah pesan kepada seluruh jajaran kepolisian. Ia menekankan Polri harus menjadi aparat kepolisian yang tangguh. Prabowo menjelaskan polisi yang tangguh dimaksud yakni polisi yang dicintai oleh masyarakat dan membela warga tertindas serta miskin. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Ia menegaskan polisi yang tangguh diperlukan rakyat untuk menuju cita-cita bangsa Indonesia yakni negara tanpa kemiskinan dan kelaparan. ""Untuk itulah kita memerlukan polisi yang dicintai rakyat, selalu bela rakyat terutama yang paling lemah, tertindas dan paling miskin,"" ujarnya. Dalam kesempatan yang sama, Prabowo memberikan penghargaan terhadap kepemimpinan Kapolri Jenderal Listyo Sigit Prabowo. Menurutnya Polri menunjukkan prestasi yang sangat baik dan sungguh-sungguh turun ke rakyat. ""Saya menyampaikan khususnya pada hari ini penghargaan saya kepada kepemimpinan Polri khususnya kepada Kapolri, dan jajaran kepemimpinan Polri,"" jelasnya. ""Saya lihat sekarang kepolisian mengambil inisiatif ambil peran terjun ke rakyat, kerja di tengah rakyat bantu tingkatkan produksi pangan bangsa kita, untuk itu saya ucapkan terima kasih sebesar-besarnya,"" imbuhnya. Prabowo juga berpesan agar Polri tidak seperti polisi-polisi di negara kaya dan maju yang jauh dari rakyat. Ia meminta agar Polri dapat merasakan kesulitan rakyat. ""Polisi Indonesia enggak boleh kayak polisi negara yang kaya dan maju, harus di tengah rakyat, harus rasakan kesulitan rakyat, harus dengar jeritan hati rakyat,"" katanya. ""Untuk itu saya ucapkan terima kasih, saya melihat kesungguhan saudara-saudara untuk itu saya sampaikan, lanjutkan, lanjutkan,"" ujar Prabowo menambahkan. Prabowo kemudian mengapresiasi langkah Polri yang ikut mengambil inisiatif bekerja di tengah rakyat membantu meningkatkan produksi pangan. Ia mengatakan di bawah kepemimpinan Sigit, Polri telah mendukung langsung kedaulatan pangan nasional, salah satunya lewat penanaman jagung di sejumlah daerah. ""Di beberapa bidang saudara-saudara tunjukkan prestasi, produksi jagung tertinggi dalam sejarah RI dan itu tidak sedikit peran kepolisian RI di bawah kepemimpinan Kapolri Jenderal Listyo Sigit Prabowo dan jajaran,"" ujarnya. Selain itu, ia juga menyambut baik inisiatif Kapolri yang mau ikut dan terlibat secara langsung serta masif dalam program Makan Bergizi Gratis (MBG). ""Inisiatif pemimpin kalian ikut serta langsung secara masif dalam berbagai kegiatan strategis kita MBG ke rakyat kita, ini adalah hal strategis untuk selamatkan anak-anak dan cucu kita,"" tuturnya. Prabowo mengatakan saat ini Indonesia sedang dalam proses menuju kebangkitan. Oleh sebab itu ia berharap Polri dapat menjadi ujung tombak dalam menjaga kekayaan bangsa dan rakyat Indonesia. ""Bangsa kita berada sekali lagi di ambang kebangkitan, kita harus kelola dan jaga kekayaan bangsa kita, dan kepolisian adalah ujung tombak dalam jaga kekayaan bangsa dan rakyat kita,"" katanya Terakhir, Prabowo menyebut aparat kepolisian akan selalu jadi sasaran tembak untuk disalahkan. Ia mengatakan akan selalu ada pihak yang berupaya merusak aparat kepolisian. Ia lantas meminta Polri senantiasa menjadi institusi yang tangguh. Ia menyatakan bahwa Polri harus bertahan dan tidak mau dirusak oleh siapa pun. ""Karena itu saya berharap kepolisian sekarang ini akan sungguh-sungguh tangguh, kuat, jangan mau dirusak oleh siapa pun,"" tutup Prabowo.",Penulis tidak ditemukan,https://www.cnnindonesia.com/nasional/20250702075111-20-1245859/poin-poin-pidato-prabowo-saat-jadi-inspektur-upacara-hut-bhayangkara,2025/07/02 08:07:30
VIDEO: Kebakaran Hutan di Turki Paksa 50 Ribu Orang Mengungsi,"Petugas pemadam kebakaran terus berjuang memadamkan kebakaran hutan di Provinsi Izmir, Turki barat, pada Senin (30/6), yang telah memasuki hari kedua. Kebakaran dipicu oleh gelombang panas yang menyebabkan kekeringan dan dengan cepat meluas akibat angin kencang. Lebih dari 50.000 orang telah dievakuasi dari lima wilayah terdampak. Dalam beberapa tahun terakhir, wilayah pesisir Turki kerap dilanda kebakaran hutan akibat musim panas yang semakin panas dan kering, imbas dari perubahan iklim yang dipicu ulah manusia. Peringatan gelombang panas juga dikeluarkan di sejumlah negara Eropa, termasuk Prancis, Spanyol, Italia, Portugal, Jerman, dan Belanda.",REUTERS,https://www.cnnindonesia.com/teknologi/20250701110713-645-1245491/video-kebakaran-hutan-di-turki-paksa-50-ribu-orang-mengungsi,2025-07-01 20:00:00
FOTO: Gaya Bob Vylan Bela Palestina di Glastonbury Hingga Dicekal AS,,Penulis tidak ditemukan,https://www.cnnindonesia.com/hiburan/20250701102749-229-1245466/foto-gaya-bob-vylan-bela-palestina-di-glastonbury-hingga-dicekal-as,2025/07/01 17:30:36
"Google Luncurkan Aplikasi Doppl, Bisa Cek Outfit Virtual","Googlemeluncurkan aplikasi Doppl yang bisa digunakan untuk mencoba berbagai outfit secara virtual. ""Kami memperkenalkan Doppl, sebuah aplikasi eksperimental baru dari Google Labs untuk membantu Anda memvisualisasikan bagaimana sebuah pakaian akan terlihat pada Anda dan mengeksplorasi gaya Anda,"" ujar Sakshi Rambhia, Product Manager Google Labs, Kamis (26/6), dikutip dari blog Google. ""Try-on virtual Doppl membuatnya menyenangkan dan mudah untuk melihat pakaian apa pun dalam versi digital dan animasi dari diri Anda sendiri,"" tambahnya. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Pada Mei, Google mengumumkan kemampuan untuk mencoba pakaian secara virtual hanya dengan mengunggah foto Anda. Doppl dibuat di atas kemampuan ini, disertai dengan sejumlah fitur eksperimental tambahan, salah satunya kemampuan untuk menggunakan foto atau tangkapan layar untuk mencoba pakaian. Doppl juga membuat cek outfit virtual lebih hidup dengan video yang dihasilkan oleh AI, mengubah gambar statis menjadi visual dinamis yang memberi Anda gambaran yang lebih baik tentang bagaimana rasanya mengenakan pakaian tersebut. ""Cukup unggah foto pakaian, dan Doppl akan melakukan sisanya,"" kata Rambhia. Doppl hadir untuk membantu pengguna mencoba penampilan apa pun, sehingga ketika pengguna melihat pakaian yang disukai dari seorang teman, di toko barang bekas setempat, atau ditampilkan di media sosial, mereka dapat mengunggah foto pakaian tersebut ke Doppl dan membayangkan bagaimana penampilannya pada mereka. Pengguna juga dapat menyimpan atau berbagi penampilan terbaik dengan teman atau pengikut. Sebagai eksperimen Google Labs, Doppl disebut masih dalam tahap awal dan mungkin tidak selalu berjalan dengan baik. Beberapa bagian seperti detail pakaian, penampilan, dan detail pakaian mungkin tidak selalu akurat. ""Google Labs adalah rumah kami untuk produk eksperimental AI terbaru dari Google. Masukan Anda sangat penting untuk membantu kami membentuk masa depannya,"" kata Rambhia. Aplikasi Doppl saat ini baru tersedia untuk pengguna iOS dan Android di Amerika Serikat (AS). Belum ada informasi kapan aplikasi ini akan hadir di Indonesia dan negara lain. ",Penulis tidak ditemukan,https://www.cnnindonesia.com/teknologi/20250701101605-192-1245463/google-luncurkan-aplikasi-doppl-bisa-cek-outfit-virtual,2025/07/01 12:00:21
Mahasiswa UGM Hilang di Insiden Kapal Terbalik Ditemukan Meninggal,"Mahasiswa Kuliah Kerja Nyata-Pembelajaran Pemberdayaan Masyarakat (KKN-PPM) Universitas Gadjah Mada (UGM)yang sempat hilang usai terlibat dalam insiden kapal terbalik di perairan Ohoi, Desa Debut, Kecamatan Sorbai, Kabupaten Maluku Tenggara, Maluku, Selasa (1/7) sore, akhirnya ditemukan. Mahasiswa atas nama Bagus Adi Prayogo itu ditemukan dalam kondisi meninggal dunia. ""Mahasiswa yang hilang sudah ditemukan. (Kondisi) meninggal dunia, saat ini posisi (jenazah) menuju rumah sakit,"" kata Direktur Pengabdian kepada Masyarakat (DPKM) UGM dalam keterangannya, Selasa (1/7) malam. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Dengan ditemukannya jenazah Bagus Adi Prayogo, maka jumlah korban jiwa dalam insiden kapal terbalik ini bertambah menjadi dua orang. Sebelumnya Rustamadji telah melaporkan Septian Eka Rahmadi, mahasiswa Fakultas Teknik UGM, meninggal dunia dalam kecelakaan itu. Korban tercatat berdomisili di Sumbawa Besar, NTB. Sedangkan Bagus Adi Prayogo adalah mahasiswa Fakultas Kehutanan UGM asal Bojonegoro, Jawa Timur. Kronologi kejadian ini, menurut Rustamadji petang tadi, bermula ketika tujuh mahasiswa KKN-PPN UGM, termasuk Septian dan Bagus, melakukan pengambilan pasir di Pulau Wahru untuk program Revitalisasi Terumbu Karang dengan metode Artificial Patch Reef (APR). Ketujuh mahasiswa berangkat bersama lima warga lokal menggunakan dua unit speedboat pada pukul 11.00 WIT. Dalam perjalanan kembali, salah satu kapal terbalik akibat gelombang pasang dan angin kencang sekitar pukul 15.28 WIT. Kata Rustamadji, lima mahasiswa berhasil selamat dalam insiden ini. UGM melalui DPKM dan fakultas terkait masih berkoordinasi dengan bupati beserta jajaran Pemda Kabupaten Maluku Tenggara, Provinsi Maluku, serta KAGAMA Maluku guna memastikan penanganan darurat. Selain itu juga memberikan pendampingan dan dukungan bagi mahasiswa yang terdampak. ""UGM tengah melakukan koordinasi intensif antara DPL, Kagama, dan mitra lokal, memberikan dukungan psikologis dan logistik bagi tim mahasiswa, serta memfasilitasi pemulangan jenazah ke daerah asal dengan pendampingan universitas,"" jelasnya.",Penulis tidak ditemukan,https://www.cnnindonesia.com/nasional/20250701224235-20-1245815/mahasiswa-ugm-hilang-di-insiden-kapal-terbalik-ditemukan-meninggal,2025/07/01 22:48:19
Pemerintah Bentuk Tim Kaji Putusan MK Soal Pemisahan Pemilu,"Pemerintah Republik Indonesia membentuk tim untuk mengkaji putusanMahkamah KonstitusiNo. 135/PUU-XXII/2024 yang memisahkan waktu pemilu di tingkat nasional dan lokal. Mensesneg Prasetyo Hadi menyampaikan tim pengkajian itu digawangi oleh Kemensesneg, Kemendagri, dan Kementerian Hukum yang membawahi soal urusan kepemiluan. ""Kami, saya Kemensesneg kemudian Kemendagri selama ini yang memang membawahi masalah kepemiluan ya. Kemudian dengan teman-teman di Kementerian Hukum, kami membuat satu tim untuk mengkajian sebuah putusan Mahkamah Konstitusi yang baru kemarin itu,"" kata Pras di Lanud Halim Perdanakusuma, Jakarta, Selasa (1/7). ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Pras menyampaikan putusan itu membawa implikasi yang besar bagi sistem kepemiluan di Indonesia. Ia menyebut putusan itu tak hanya berdampak secara formal atas amar putusan belaka, namun juga memengaruhi teknis pelaksanaan pemilu. Ia mengatakan tim itu nantinya akan menganalisa dengan seksama dampak-dampak yang akan dihasilkan dari putusan tersebut. ""Kemudian tentunya nanti, beri kami waktu Kami akan minta petunjuk dari Bapak Presiden kalau hasil analisa dari kementerian sudah selesai,"" ucapnya. Melalui putusannya, MK memutuskan penyelenggaraan pemilu nasional dan daerah dipisahkan dengan jeda waktu paling singkat 2 tahun atau paling lama 2 tahun dan 6 bulan. Pemilu nasional antara lain pemilihan anggota DPR, DPD, serta presiden dan wakil presiden, sementara pemilu daerah terdiri atas pemilihan anggota DPRD provinsi, DPRD kabupaten/kota, serta kepala dan wakil daerah. ""Mengabulkan permohonan pemohon untuk sebagian,"" kata Ketua MK Suhartoyo membacakan amar Putusan Nomor 135/PUU-XXII/2024 di Ruang Sidang Pleno MK, Jakarta, Kamis (26/6).",Penulis tidak ditemukan,https://www.cnnindonesia.com/nasional/20250702063532-32-1245846/pemerintah-bentuk-tim-kaji-putusan-mk-soal-pemisahan-pemilu,2025/07/02 07:35:05
2 Calon Deputi Gubernur BI Usulan Prabowo Jalani Fit and Proper Test,"Dua calon Deputi GubernurBank Indonesia(BI) menjalani uji kelayakan dan kepatutan (fit and proper test) di Komisi XI DPR RI pada Selasa (1/7). Keduanya yakni Ricky Perdana Gozali dan Dicky Kartikoyono. Keduanya diusulkan Presiden Prabowo Subianto kepada Ketua DPR RI melalui surat presiden nomor R22/Pres/05/2025 tertanggal 6 Mei 2025. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Sosok yang terpilih akan menggantikan Doni Primanto Joewono yang masa jabatannya habis pada 11 Agustus 2025. ""Kami mengusulkan calon pengganti Doni Primanto Joewono sebagai Deputi Gubernur BI berdasarkan nama-nama yang direkomendasikan Gubernur BI, untuk mendapat persetujuan DPR, satu orang di antaranya, sebelum ditetapkan pengangkatannya degan keputusan presiden, yaitu Ricky P. Gozali dan Dicky Kartikoyono,"" tulis surat usulan Prabowo itu, seperti dikutipDetikFinance. Hal tersebut sesuai Pasal 41 ayat (1), ayat (2), dan ayat (4) Undang-undang (UU) Nomor 23 Tahun 1999 tentang BI sebagaimana terakhir diubah pada UU Nomor 4/2023 tentang Pengembangan dan Penguatan Sektor Keuangan. Dicky saat ini menjabat sebagai Kepala Departemen Kebijakan Sistem Pembayaran BI. Sementara, Ricky merupakan Kepala Kantor Perwakilan BI Provinsi DKI Jakarta. Rencananya, sosok terpilih akan diputuskan pada hari ini, Rabu (2/7). Setelah itu, namanya akan diteruskan ke sidang rapat paripurna terdekat. [Gambas:Video CNN] ",Penulis tidak ditemukan,https://www.cnnindonesia.com/ekonomi/20250702075509-78-1245860/2-calon-deputi-gubernur-bi-usulan-prabowo-jalani-fit-and-proper-test,2025/07/02 08:25:15
