Title,FullText,Author,Url,Date
Pengacara Ronald Tannur Dituntut 14 Tahun Kurungan,"JAKARTA, KOMPAS.com- Jaksa penuntut umum (JPU) pada Kejaksaan Agung menuntutLisa Rachmat, pengacara terdakwa kasus pembunuhan Gregorius Ronald Tannur, dengan pidana penjara selama 14 tahun. Lisa dinilai terbukti secara sah dan meyakinkan telah menyuap tiga hakim Pengadilan Negeri (PN) Surabaya serta terlibat dalam pemufakatan jahat percobaan menyuap majelis kasasi di Mahkamah Agung (MA). “Menjatuhkan pidana kepada terdakwa Lisa Rachmat oleh karena itu dengan pidana penjara selama 14 tahun,” kata jaksa, dalam sidang di PengadilanTindak Pidana Korupsi(Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat, Rabu (28/5/2025). Baca juga:Dua Hakim Semprot Zarof Ricar: Sudah Tahu Lisa Rachmat Calo Perkara, Dikenalkan ke Ketua PN Lisa dinillai terbukti melanggar Pasal 6 Ayat (1) huruf a juncto Pasal 18 dan Pasal 15 UU Pemberantasan Tindak Pidana Korupsi jo Pasal 55 Ayat (1) ke-1 KUHP, sebagaimana dalam dakwaan pertama alternatif kedua. Jaksa juga menghukum terdakwa untuk membayar denda sebesar Rp 750 juta dengan ketentuan, apabila tidak dibayar, maka diganti dengan pidana kurungan selama 6 bulan. Berdasarkan surat tuntutan, penyuapan terhadap tiga hakim PN Surabaya dilakukan bersama dengan ibu Ronald Tannur, Meirizka Widjaja, dengan total uang tunai sebesar Rp 1.000.000.000 dan 308.000 dollar Singapura. Ketiga hakim yang disuap adalah Erintuah Damanik sebagai ketua majelis, serta dua anggotanya, Mangapul dan Heru Hanindyo. Baca juga:Zarof Ricar Dituntut Hukuman 20 Tahun Penjara Suap diberikan secara bertahap sejak persidangan berlangsung di PN Surabaya, dengan tujuan agar Ronald Tannur, yang terjerat kasus pembunuhan, dinyatakan bebas dari dakwaan jaksa (vrijspraak). Dalam pengurusan suap ini, Lisa disebut dibantu oleh eks pejabat Mahkamah Agung (MA), Zarof Ricar, yang menjembatani komunikasi dengan Ketua PN Surabaya saat itu, Rudi Suparmono. Pengurusan suap ini akhirnya berhasil, dan PN Surabaya menyatakan anak eks anggota DPR RI itu bebas dari dakwaan kasus pembunuhan.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/28/13300711/pengacara-ronald-tannur-dituntut-14-tahun-kurungan,"Kompas.com- 28/05/2025, 13:30 WIB"
"Kedatangan Perdana, 44 Jemaah Haji Khusus Tiba di Bandara Taif","JAKARTA, KOMPAS.com -Pengawasan Penyelenggara Ibadah Haji Khusus (PIHK) Daerah Kerja Bandara menyampaikan, sebanyak 44jemaah haji khususdari Indonesia telah tiba diBandara Taif,Arab Saudi. Mereka tergabung dalam rombongan dari tiga biro perjalanan haji khusus, yakni PT Rabiha Karya Bersama (Rabihatur), PT Labbaikatur, dan PT Kamila Wisata Muslim. ""Kedatangan jemaah haji khusus Indonesia via Bandara Taif merupakan kedatangan perdana dimusim haji 1446Hijriah,"" kata Kasi PIHK Daerah Kerja Bandara, Misbachul Munir, dalam keterangannya, Kamis (29/5/2025). Misbachul menuturkan, pihaknya melakukan pengawasan di Bandara Taif untuk memastikan kelancaran proses pelayanan kedatangan jemaah. Baca juga:Cuaca Panas Ekstrem Saat Puncak Haji, Menag Ingatkan Jemaah Perbanyak Minum dan Jaga Energi ""Kami memastikan penyelenggaraan haji khusus di Bandara Taif berjalan dengan baik sesuai hak-hak yang diperoleh jemaah,"" tuturnya. Misbachul menuturkan, total jemaah haji khusus yang telah tiba di Arab Saudi berjumlah 10.654 orang. Mereka terbagi melalui dua pintu masuk utama, yaitu Bandara Internasional King Abdulaziz, Jeddah, sebanyak 6.205 jemaah atau 60 persen dari total kedatangan. Sementara sisanya melalui Bandara Internasional Pangeran Mohammad bin Abdulaziz, Madinah, berjumlah 4.449 jemaah. Baca juga:482 Kloter Jemaah Haji Telah Berangkat ke Tanah Suci Per Mei Ini Dua pintu masuk utama tersebut menjadi salah satu upaya pemerintah dan pihak penyelenggara haji khusus untuk mendistribusikan arus kedatangan dan memberikan alternatif jalur menuju Mekkah. Setelah tiba di Taif, jemaah langsung menuju rumah transit di Qarnul Manazil untuk bersuci, berganti pakaian ihram, dan melaksanakan shalat sunah sebelum melanjutkan perjalanan ke Mekkah.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/29/22033651/kedatangan-perdana-44-jemaah-haji-khusus-tiba-di-bandara-taif,"Kompas.com- 29/05/2025, 22:03 WIB"
"Momen Presiden Macron Makan Siang Bareng Taruna di Akmil, Dimulai Prabowo dengan Pukul Lonceng","JAKARTA, KOMPAS.com -Presiden RIPrabowo Subiantodan Presiden PrancisEmmanuel Macronsempatmakan siangbersama para taruna diAkademi Militer(Akmil) Magelang, Jawa Tengah, pada Kamis (29/5/2025). Berdasarkan keterangan Setpres, Prabowo dan Macron tiba di ruang makan disambut hangat oleh seluruh kadet yang telah menanti dengan penuh antusias. Prabowo kemudian memukul lonceng sebagai tanda dimulainya jamuan makan siang. Baca juga:Bareng Macron di Akmil, Prabowo ke Prajurit: Siap Boyong Scorpene? Suara denting lonceng yang bergema di ruangan itu menjadi penanda dimulainya acara makan siang bersama. Doa makan siang pun dipanjatkan bersama, menciptakan suasana khidmat di tengah suasana hangat penuh kekeluargaan. Macron juga tampak menikmati kebersamaan yang bersahaja ini, di mana para taruna dan taruni duduk sejajar menikmati hidangan. Usai seluruh hidangan disantap, Prabowo kembali memukul lonceng, kali ini sebagai tanda berakhirnya makan siang bersama. Baca juga:Prabowo Terima Tanda Jasa Kehormatan dari Pemerintah Perancis, Macron Serahkan Langsung di Akmil Magelang Doa penutup dipanjatkan, menutup kegiatan dengan nuansa syukur dan penghormatan. Adapun para taruna dan taruni yang turut serta dalam acara tersebut mengaku sangat bangga dan antusias dapat menjadi bagian dalam kunjungan tamu negara ini.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/29/21235881/momen-presiden-macron-makan-siang-bareng-taruna-di-akmil-dimulai-prabowo,"Kompas.com- 29/05/2025, 21:23 WIB"
"Candi Borobudur Jadi Saksi Kerja Sama Indonesia dan Perancis, Apa Saja Kesepakatannya?","JAKARTA, KOMPAS.com- Kunjungan Presiden Prancis Emmanuel Macron dan Presiden RI Prabowo Subianto ke Candi Borobudur menandai peluncuran kemitraan strategis di bidang kebudayaan antara Indonesia dan Prancis. Berdasarkan keterangan Setpres, Kamis (29/5/2025), Macron menyebut pihaknya telah menyepakati sejumlah kerja sama dengan Indonesia di Candi Borobudur. “Tadi pagi menteri-menteri budaya kita dan juga beberapa pelaku di bidang kebudayaan hadir di sini. Dan saya ucapkan terima kasih telah menandatangani sejumlah persetujuan dan perjanjian,” ujar Macron di Candi Borobudur, Magelang, Jawa Tengah. Baca juga:Bareng Macron di Akmil, Prabowo ke Prajurit: Siap Boyong Scorpene? Macron menjelaskan, kemitraan kebudayaan ini akan bertumpu pada dua pilar utama. Pilar pertama yakni kerja sama di bidang pelestarian warisan dunia dan pengelolaan museum. Macron menyatakan, Indonesia memiliki kekayaan warisan dunia yang sangat besar, di mana Prancis siap berbagi keahliannya dalam bidang ini. “Ada kerja sama antara Indonesian Heritage Agency dan Centro de Monuments Nationaux. Saya senang akan ada sejumlah orang dari Indonesia yang datang ke Perancis agar kita saling belajar satu sama lain,” tuturnya. Menurutnya, kajian mendalam terhadap situs-situs warisan prioritas akan dilakukan dengan pendampingan dari berbagai institusi pendidikan dan penelitian di Prancis. Selain itu, kemitraan antara EVO dan Grand Palais Museum Guimet juga telah diluncurkan untuk mempersiapkan berbagai pameran yang melibatkan seniman kontemporer dari kedua negara. Baca juga:Momen Macron dan Prabowo di Borobudur Bertemu Biksu Berbunga Sedap Malam “Kita akan mendampingi untuk tindakan nyata sesuai dengan prioritas yang disampaikan dari mitra Indonesia. Sekolah, pusat penelitian, dan institusi lain di Perancis siap untuk ikut serta dalam inisiatif ini,” papar Macron. Selanjutnya, Macron menyampaikan pilar kedua yakni penguatan industri budaya dan ekonomi kreatif. Macron menyebutkan bahwa industri kreatif berada di inti kehidupan masyarakat dan kemitraan ini bertujuan untuk memberdayakan generasi muda Indonesia dan Prancis yang kreatif dan inovatif. “Perancis dan Indonesia ingin menjadi lapangan untuk memandirikan kaum muda dan ini adalah kemitraan juga untuk anak muda yang inventif di Prancis dan di Indonesia,” terangnya. Adapun beberapa program kerja sama yang disampaikan Macron antara lain kolaborasi perfilman antara Pusat Sinema Nasional Prancis (Centre national du cinéma/CNC) dan sekolah perfilman La Fémis. Baca juga:Prabowo Pamerkan Borobudur ke Macron: Ini Warisan Dunia-Mahakarya Peradaban Kemitraan dalam bidang ini termasuk pelatihan, penyebarluasan karya, dan koproduksi film bersama. “Khususnya kemitraan untuk pelatihan penyebar luasan dan koproduksi bersama dan menjelaskan dalam kemitraan ini membangun, membina model pendanaan suatu dunia perfilman yang tidak hanya tergantung pada model-model besar seperti yang telah dilaksanakan Prancis,” jelas Macron.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/29/21043761/candi-borobudur-jadi-saksi-kerja-sama-indonesia-dan-perancis-apa-saja,"Kompas.com- 29/05/2025, 21:04 WIB"
"Cuaca Panas Ekstrem Saat Puncak Haji, Menag Ingatkan Jemaah Perbanyak Minum dan Jaga Energi","JAKARTA, KOMPAS.com- Menteri Agama (Menag)Nasaruddin Umarmemintajemaah hajiuntuk memperbanyak minum dan menghemat energi karenacuaca ekstremyang mencapai 50 derajat Celsius diMekkah, Arab Saudi. Nasaruddin mengatakan, persoalan cuaca ekstrem ini merupakan salah satu tantangan serius dalam pelaksanaan haji tahun ini. ""Cuaca sangat ekstrem. Suhu di Saudi Arabia dan di Mekkah sekarang ini sekitar 50 derajat Celsius. Ini satu persoalan tersendiri bagi orang Indonesia,"" tutur Nasaruddin saat konferensi pers di Kantor Kementerian Agama, Jakarta Pusat, Kamis (29/5/2025). Baca juga:482 Kloter Jemaah Haji Telah Berangkat ke Tanah Suci Per Mei Ini Karena itu, Nasaruddin mengimbau jemaah haji Indonesia agar melakukan penyesuaian dengan suhu ekstrem tersebut. Menag sekaligus Imam Besar Masjid Istiqlal ini meminta jemaah haji menjaga cairan tubuh dan energi selama melakukan ibadah. ""Diimbau terus-menerus agar selalu memelihara cairan tubuh. Minum lebih banyak dan memelihara,saving energy,"" tuturnya. Jemaah disarankan tidak terlalu memaksakan diri menjalankan ibadah sunah karena berisiko jatuh sakit saat puncak haji. ""Jangan sampai nanti mengejar sunah, mau arba'in di Madinah, mau memperbanyak umrah di Mekkah, tetapi nanti pada hari-H haji itu kolaps.Saving energyuntuk hari-H haji itu,"" ucap Nasaruddin. Baca juga:Wukuf di Arafah Berlangsung 5 Juni 2025 di Tengah Cuaca Ekstrem Sebelumnya, Direktur Jenderal Penyelenggaraan Haji dan Umrah Kementerian Agama Hilman Latief juga telah memperingatkan jemaah haji untuk tidak keluar tenda saat wukuf di Arafah karena cuaca panas mencapai 50 derajat Celsius. Selama wukuf di Arafah, jemaah juga telah mendapatkan fasilitas seperti kasur, bantal, selimut, dan AC atau pendingin ruangan. ""Cuaca saat wukuf di Arafah diperkirakan sangat panas, mencapai kisaran 50 derajat Celsius. Karena itu, jemaah haji diimbau tidak keluar dari tenda saat wukuf di Arafah,"" kata Hilman dalam keterangan resmi, Selasa (27/5/2025). Kementerian Haji dan Umrah Kerajaan Saudi Arab juga telah berpesan bahwa cuaca panas akan melanda pada saat puncak haji. Untuk itu, jemaah diminta tidak keluar tenda tanpa ada kebutuhan khusus demi terhindar dariheatstrokedan serangan panas.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/29/20364451/cuaca-panas-ekstrem-saat-puncak-haji-menag-ingatkan-jemaah-perbanyak-minum,"Kompas.com- 29/05/2025, 20:36 WIB"
"Puluhan Suporter Persikas Subang yang Bikin Dedi Mulyadi Emosi, Masih Mendekam di Kantor Polisi","SUBANG, KOMPAS.com- Polisi mengamankan puluhan suporterPersikas Subangdi Mapolsek Ciasem, Subang, Jawa Barat. Sebelumnya, parapendukung PersikasSubang membuat Gubernur Jawa Barat,Dedi Mulyadi, marah. Suporter itu membentangkan spanduk ketidaksetujuanPersikasdijual saat Dedi Mulyadi menghadiri acara ""Nganjang Ka Warga"" di Desa Sukamandijaya, Kecamatan Ciasem, Subang, Rabu (28/5/2025) malam. Para suporter itu masih ditahan di Mapolsek Ciasem hingga Kamis (29/5/2025) sore. ""Hingga menjelang sore ini, sebanyak 21 suporter Persikas yang semalam beraksi di acara Gubernur masih menjalani pemeriksaan di Mapolsek Ciasem,"" kata Kapolsek Ciasem, AKP Endang Kurnia, Kamis. Baca juga:Geram dengan Pendukung Persikas, Dedi Mulyadi: Subang Tidak Butuh Persikas, Butuhnya Sekolah dan Jalan Polisi juga mengamankan spanduk yang dibentangkan saat acara Dedi Mulyadi. Spanduk bertuliskan ""Selamatkan Persikas"". Permintaan suporter itu mendapat respons tak terduga dari Dedi. Dedi sangat marah dan meminta para suporter diamankan. “Hei, ini forum saya, bukan forum Persikas. Ini forum saya dengan rakyat, bukan dengan Persikas. Anak muda enggak punya otak kamu. Saya tidak terima Anda, saya cari kamu,” teriak Dedi. Baca juga:Kesal karena Acara Diganggu Suporter Persikas, Dedi Mulyadi: Anak Muda Enggak Punya Otak Kamu! Momen kemarahan Dedi tersebut bertepatan dengan sesi acara di atas panggung yang dalam suasana sedih. Suasana sempat hening saat Dedi berhenti bicara. Dedi pun meminta agar para pembentang spanduk itu dicari dan spanduknya diambil. Dedi menegaskan, Persikas pindah ke mana pun tidak memengaruhi orang miskin untuk makan. “Orang Subang bukan butuh Persikas untuk hari ini. Orang Subang butuh jalan yang baik, butuh sekolah yang baik. Dalam persepakbolaan untuk menjadi Liga 1, Liga 2 itu memerlukan biaya besar. Tidak bisa Pemda Subang untuk mengurus main bola, duitnya enggak cukup,” kata Dedi. Artikel ini telah tayang di TribunJabar.id dengan judulNASIB Puluhan Suporter Persikas Subang yang Bikin Dedi Mulyadi Marah, Masih di Kantor Polisi.",Penulis tidak ditemukan,https://bandung.kompas.com/read/2025/05/29/161905478/puluhan-suporter-persikas-subang-yang-bikin-dedi-mulyadi-emosi-masih,"Kompas.com- 29/05/2025, 16:19 WIB"
Ketua PPP Jaktim Kritik Rommy Jelang Muktamar: Harusnya Taubat Nasuha,"JAKARTA, KOMPAS.com- Ketua DPC Partai Persatuan Pembangunan (PPP) Jakarta Timur Ahmad Rifa'i mengkritik Ketua Majelis Pertimbangan PPPRomahurmuziyalias Rommy yang dinilai mengganggu partai warisan ulama. ""Mestinya Rommy taubat nasuha agar tidak lagi menjadi azab bagi PPP. Jangan ganggu PPP lagi kalau tidak ingin kualat dengan warisan para ulama. Biarkan kader bekerja untuk kembalikan kejayaan PPP,"" tulis Rifa'i di siaran pers tertulisnya, Kamis (29/5/2025). Baca juga:Kader Ingatkan Rommy Tak Obral Partai: PPP Bukan Komoditas Jualan Rifa'i menilai Rommy telah menjual partai berlambang Kabah itu agarAmran Sulaimanmenjadi ketua umum partai. ""Malu rasanya mendengar PPP didagangin Rommy. Seolah-olah partai ulama ini hanya jadi komoditas jualan yang diobral ke mana-mana,"" ujar Rifa'i. Baca juga:Amran Sulaiman Masuk Bursa Calon Ketum PPP, Dikaitkan dengan Jokowi dan Haji Isam Rifa'i mengenang Pemilu 2019 di saat kader PPP Jakarta Timur sibuk berjuang mendulang suara, tiba-tiba muncul berita bahwa Rommy yang saat itu menjabat Ketua Umum PPP dicokok KPK karena terima suap untuk jual beli jabatan. ""Bagai petir di siang bolong, dunia kontan terasa gelap. Perjuangan kami berbulan-bulan untuk mempertahankan 4 kursi DPRD dan 1 kursi DPR RI di Jakarta Timur langsung runtuh saat itu juga,"" ungkap Rifa'i. ""Apalagi Rommy tinggalnya di Jakarta Timur, habis sudah suara kami tahun 2019. Kursi DPRD hilang 3 kursi, DPR RI hancur lebur hilang kursi sama sekali,"" sesal Rifa'i. Baca juga:PPP Bantah Jokowi Ikut Cawe-cawe soal Amran Sulaiman Jadi Calon Ketum Dia mengungkapkan, atas kejadian tersebut, hasil Pemilu PPP 2019 benar-benar hancur dan menjadi awal keterpurukan PPP. Di mana, dari 10 kursi di 2014 hanya tinggal 1 kursi. Dan DPR RI dari 3 kursi menjadi 0 kursi, hilang semuanya. Menurutnya, setelah bebas dari penjara, Rommy bukannya taubat malah kembali bikin ulah. ""Sesak kami belum hilang, eh malah hari ini muncul lagi bukan untuk pengakuan dosa, tetapi malah dagangin PPP,"" ujar Rifa'i. Nama Menteri Pertanian (Mentan) Amran Sulaiman muncul ke permukaan ketika ia diisukan menjadicalon ketua umum Partai Persatuan Pembangunan(PPP). Isu yang mengemuka, nama Amran dijagokan oleh pengusaha kondang bernama Andi Syamsuddin Arsyad atau biasa dipanggil Haji Isam. Baca juga:Rayu Amran Sulaiman hingga Anies, PPP Nilai Rommy Eksploitasi Partai Keterlibatan Haji Isam sendiri sudah dibantah Ketua Majelis Pertimbangan PPP Romahurmuziy atau Rommy. ""Yang terjadi di PPP sama sekali bukan upaya Haji Isam untuk mengakuisisi melalui kerabatnya. Sebagai pengusaha sukses, Haji Isam tidak butuh mengakuisisi partai mana pun,"" ujar Rommy dalam keterangan tertulisnya, Senin (26/5/2025). Baca juga:Masuknya Amran Sulaiman di Bursa Caketum PPP Sepengetahuan Jokowi Rommy menyebutkan, PPP melihat Amran karena kemampuan dan ketokohannya, bukan sekadar kedekatannya dengan Haji Isam. Nama Amran dalambursa calon ketua umum PPPjuga semakin menguat setelah dirinya berdiskusi dengan Presiden ke-7 Republik Indonesia Joko Widodo (Jokowi).",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/29/18290411/ketua-ppp-jaktim-kritik-rommy-jelang-muktamar-harusnya-taubat-nasuha,"Kompas.com- 29/05/2025, 18:29 WIB"
"Dandim Jakpus Surati Bea Cukai untuk Amankan Barang, Kritik Mencuat","JAKARTA, KOMPAS.com -Langkah Komandan Kodim (Dandim) 0501/JP Jakarta Pusat,Letkol Harry Ismail, menjadi sorotan usai bersurat kepada Kepala KantorBea CukaiBandara Soekarno-Hatta. Surat yang ditandatangani Letkol Harry pada tanggal 14 Mei 2025 itu meminta agar pihakBea Cukaimeloloskan barang bawaan milik seseorang bernamaArie Kurniawantanpa diperiksa petugas. Berdasarkan salinan surat yang tersebar di media sosial, tertulis bahwa barang-barang yang dibawa oleh Arie merupakan oleh-oleh, terdiri dari jam tangan, tas, jaket, serta pernak-pernik untuk kulkas. Letkol Harry menuliskan, salah satu dasar surat tersebut adalah sinergisitas antara TNI, Bea Cukai, dan Imigrasi. Baca juga:Dandim Jakpus Surati Bea Cukai Minta Amankan Barang, Ini Penjelasan Kodam Jaya Setelah surat tersebut viral di media sosial, Komando Daerah Militer Jaya/Jayakarta (Kodam Jaya) langsung memberikan klarifikasi. Kepala Penerangan Kodam Jaya (Kapendam Jaya), Kolonel Czi Anto Indriyanto, mengatakan bahwa pada saat kedatangan, Arie Kurniawan tidak mendapat perlakuan khusus. Barang bawaannya tetap diperiksa oleh petugas Bea Cukai di Terminal 3 Bandara Soekarno-Hatta. “Barang yang dibawa oleh Bapak Arie Kurniawan tetap dilaksanakan pemeriksaan secara keseluruhan oleh petugas dan tidak ada barang ilegal,” kata Anto kepada wartawan, Rabu (28/5/2025). Baca juga:Imparsial Kritik Dandim Jakpus Surati Bea Cukai Minta Amankan Barang Menurut Anto, surat tersebut ditulis semata-mata untuk memohon bantuan dan perhatian dari petugas Bea Cukai, mengingat anak dari Arie Kurniawan sedang dalam kondisi sakit. Ia menambahkan, Arie Kurniawan merupakan sahabat dari Letkol Harry sehingga permintaan itu didasari hubungan personal. “Surat yang dibuat oleh Dandim bukan untuk mengintervensi atau menghindari kewajiban kepabeanan,"" kata Anto. Kodam Jaya menegaskan akan tetap memantau dan mendalami permasalahan ini. Tindakan tegas pun akan diambil bila di kemudian hari terdapat pelanggaran terhadap aturan yang berlaku. “Permasalahan ini masih didalami. Apabila ada hal-hal yang tidak sesuai aturan, maka tentunya akan ada tindakan untuk yang bersangkutan,” ujar Kapendam. Permintaan ‘perlakuan khusus’ untuk kerabat personel TNI ini mendapat kecaman dari sejumlah pihak, salah satunya Imparsial.",Penulis tidak ditemukan,https://nasional.kompas.com/read/2025/05/30/06470601/dandim-jakpus-surati-bea-cukai-untuk-amankan-barang-kritik-mencuat,"Kompas.com- 30/05/2025, 06:47 WIB"
"Ngamuk ke Suporter Persikas, Dedi Mulyadi: Kemarahan Saya Akan Diframing, Silakan Saja...","JAKARTA, KOMPAS.com- Gubernur Jawa BaratDedi Mulyadimengungkapkan kemarahannya terhadap sejumlah pendukungPersikas Subangyang dianggap mengganggu acaraNganjang Ka Rakyatdi Desa Sukamandijaya, Kecamatan Ciasem, Kabupaten Subang, pada Rabu (28/5/2025) malam. Dedi yakin bahwa kemarahannya akan di-framingoleh pihak-pihak tertentu. Adapun Persikas adalah klub sepak bola asal Subang yang akan berlaga di Liga 2 Indonesia di musim depan. ""Tentunya kemarahan saya akan di-framingmenjadi pemimpin yang emosional dan dibawa ke mana-mana. Bagi saya itu tidak penting, dipersilakan saja, tapi mendidik rakyat bagi saya jauh lebih penting dari sekadar memikirkan popularitas dan elektabilitas,"" ungkap Dedi melalui video yang diunggah di akun Instagram @dedimulyadi71 pada Kamis (29/5/2025). Baca juga:Puluhan Suporter Persikas Subang yang Bikin Dedi Mulyadi Emosi, Masih Mendekam di Kantor Polisi Dedi mengaku merasa marah karena kelompok pendukung yang berunjuk rasa tersebut dinilai tidak memiliki adab. Ia menjelaskan, saat sekelompok orang itu tiba-tiba berteriak dan bernyanyi, ia sedang berdialog dengan seorang ibu pemulung yang memiliki empat anak. Dialog tersebut membuat suasana menjadi sedih. ""Ini (malah berteriak yel untuk menyelamatkan Persikas karena klubnya berpindah tempat dibeli oleh pihak lain),"" kata Dedi. Baca juga:Kesal karena Acara Diganggu Suporter Persikas, Dedi Mulyadi: Anak Muda Enggak Punya Otak Kamu! Dedi menilai sikap para pendukung tersebut tidak beradab dan menempatkan masalah di tempat yang salah. ""Dan yang paling penting adalah bahwa hilangnya rasa, hilangnya hati dan hilangnya cinta pada orang yang terlalu mengedepankan ego untuk membela klubnya, tetapi mengabaikan fakta derita yang dihadapi oleh warga di hadapan matanya,"" lanjutnya. Ia berharap peristiwa tersebut menjadi pembelajaran bagi semua pihak. Dalam acara tersebut, sejumlah orang yang mengaku sebagai pendukung Persikas Subang membentangkan spanduk dan bernyanyi, yang membuat Dedi geram. Dedi kemudian berdiri dan berteriak. Baca juga:Simak Sejumlah Fakta Dedi Mulyadi Murka kepada Pendukung Persikas Subang ""Hei, siapa kamu? Turunkan spanduknya. Jangan sok jago kamu. Ini bukan forum Persikas. Ini forum saya dengan rakyat, bukan dengan Persikas. Mikir Kamu. Mengaku anak muda, berpendidikan, enggak punya otak,” teriak Dedi. Mantan Bupati Purwakarta itu juga meminta agar anak muda yang membentangkan spanduk tersebut dicari dan spanduknya segera diambil. Polisi kemudian mengamankan sekelompok orang tersebut untuk dimintai keterangan sebelum dipulangkan.",Penulis tidak ditemukan,https://bandung.kompas.com/read/2025/05/30/054210978/ngamuk-ke-suporter-persikas-dedi-mulyadi-kemarahan-saya-akan-diframing,"Kompas.com- 30/05/2025, 05:42 WIB"
"Anggaran Perbaikan Jalan Cirebon Dikorupsi Rp 2,6 Miliar, Kadis dan Rombongan Kontraktor Ditangkap","CIREBON, KOMPAS.com- Anggaran Perbaikan Jalan di Kecamatan Losari dan Kecamatan Lemahabang, Kabupaten Cirebon Jawa Barat, dikorupsi mencapai sekitar Rp 2,6 miliar. Anggaran tersebut dikorupsi dari dana Bantuan Keuangan Khusus (BKK) pada tahun anggaran 2024. Tujuh orang yang terdiri dari Kepala Dinas Perumahan, Kawasan Permukiman dan Pertahanan (DPKPP) Kabupaten Cirebon bersama enam orang kontraktor ditetapkan sebagai tersangka. Kepala Kejaksan Negeri (Kejari) Kabupaten Cirebon, Yudhi Kurniawan, menyampaikan korupsi ini melibatkan satu ASN dan enam orang swasta. ASN ini yakni Kepala Dinas DPKPP Kabupaten Cirebon yang juga merangkap jabatan sebagai Pengguna Anggaran (PA) dan Pejabat Pembuat Komitmen (PPK). ""AP selaku Kepala Dinas dan bertindak juga sebagai PA dan PPK, saudara DT selaku Pengendali Kegiatan, RSW selaku Pengendali Pengawasan,"" kata Yudhi dalam jumpa pers, Rabu (28/5/2025) malam. Baca juga:Alasan KPK Belum Tahan Herry Jung meski Sudah Jadi Tersangka Kasus Suap Izin PLTU Cirebon Ke empat tersangka lainnya adalah OK, C, LM dan T yang berasal dari pihak swasta. Yudhi menjelaskan, kasuskorupsi perbaikan jalanini meliputi proyek peningkatan jalan dan drainase di Kecamatan Losari dan Kecamatan Lemahabang yang menggunakan dana BKK tahun anggaran 2024. Pekerjaan peningkatan jalan lingkungan dan drainase Kecamatan Lemahabang, memiliki nilai kontrak Rp 1.881.507.000, dan Kecamatan Losari memiliki kontrak Rp 1.651.700.000.000. Dari dana yang telah dikontrakan, para pelaku dinilai bersama-sama melakukan tindak pidana korupsi dengan modus tidak mengerjakan tugas sepenuhnya secara maksimal. Baca juga:KPK Periksa GM Hyundai Engineering Construction Herry Jung sebagai Tersangka Kasus PLTU 2 Cirebon Menurut keterangan tim ahli yang digunakan Kejari Kabupaten Cirebon, akibat korupsi para pidana ini perbaikan jauh dari yang dijanjikan. Di titik Kecamatan Lemahabang, sebanyak 72,49 persen tidak dikerjakan, dan di titik Kecamatan Losari, sebanyak 90,57 persen juga tidak dikerjakan. Akibat tindakan pidana itu, negara mengalami kerugian mencapai Rp2.694.084.271,46. ""Penetapan para tersangka dilakukan selama tim penyidik tindak pidana khusus Kejari Kabupaten Cirebon telah memperoleh alat bukti yang cukup dan selanjutnya untuk kepentingan penyidikan lebih lanjut,"" tambah Yudhi. Baca juga:Bahlil Pastikan Belum Ada PLTU yang Pensiun Dini Selain Cirebon Ketujuh tersangka diancam menggunakan Undang-Undang Nomor 31 Tahun 1999 yang telah diubah menjadi UU Nomor 20 Tahun 2001 tentang Pemberantasan Tindak Pidana Korupsi, dengan ancaman maksimal 20 tahun penjara. Kejari Kabupaten Cirebon masih melakukan pendalaman dan pengembangan kasus ini.",Penulis tidak ditemukan,https://bandung.kompas.com/read/2025/05/29/131903178/anggaran-perbaikan-jalan-cirebon-dikorupsi-rp-26-miliar-kadis-dan-rombongan,"Kompas.com- 29/05/2025, 13:19 WIB"
