Title,FullText,Author,Url,Date
Ajudan Tepis Kabar Jokowi Kritis di Rumah Sakit: Hoax!,"Presiden ke-7 RIJoko Widodo (Jokowi)dikabarkan dalam kondisi kritis di rumah sakit. Ajudan Jokowi Kompol Syarif Fitriansyah menepis kabar tersebut. Dalam sebuah video beredar di media sosial X dilihatdetikcom, terlihat kerumunan warga di sebuah bangunan. Warga tampak sibuk merekam dengan HP masing-masing. Terlihat sosok seperti Jokowi dan pengamanan di lokasi. Narasi video tersebut tertulis 'Jokowi kritis masuk rumah sakit'. SCROLL TO CONTINUE WITH CONTENT ""Tidak, beliau sedang tidak dirawat di rumah sakit,"" kata Syarif saat dimintai konfirmasi, Sabtu (28/6/2025). Syarif menegaskan informasi yang beredar itu hoaks. Dia meminta publik bijak dalam menerima informasi yang beredar di medsos. ""Hoaks itu, mari kita bersama-sama lebih bijak dalam menerima dan membagikan informasi,"" katanya. ""Jangan mudah percaya sebelum memastikan kebenarannya. Menyebarkan hoaks hanya akan menimbulkan keresahan dan merugikan banyak orang. Verifikasi dulu, sebarkan kemudian,"" lanjutnya.",Firda Cynthia Anggrainy,https://news.detik.com/berita/d-7986722/ajudan-tepis-kabar-jokowi-kritis-di-rumah-sakit-hoax,2025/06/28 20:26:20
"Trump Klaim Selamatkan Khamenei dari Kematian, Iran Geram!","PemerintahIrangeram atas komentarPresiden Amerika Serikat Donald Trumpyang mengatakan telah menyelamatkan pemimpin tertinggi IranAyatollah Ali Khameneidari ""kematian yang buruk dan memalukan"". Menteri Luar Negeri (Menlu) Iran Abbas Araghchi menyebut komentar tersebut ""tidak sopan dan tidak dapat diterima"". ""Jika Presiden Trump sungguh-sungguh ingin mencapai kesepakatan, ia harus mengesampingkan nada tidak sopan dan tidak dapat diterima terhadap Pemimpin Tertinggi Iran, Ayatollah Khamenei, dan berhenti menyakiti jutaan pendukungnya yang tulus,"" tulis Araghchi di akunnya di platform media sosial X, dilansir dari kantor beritaAFP, Sabtu (28/6/2025). Amerika Serikat melakukan serangan terhadap tiga lokasi nuklir Iran akhir pekan lalu, tanpa ada kepastian mengenai seberapa efektif serangan tersebut. SCROLL TO CONTINUE WITH CONTENT Dengan serangan tersebut, Washington bergabung dengan kampanye serangan udaraIsraelterhadap program nuklir Iran dalam konflik 12 hari yang dimulai pada 13 Juni lalu. Kecaman menteri luar negeri Iran pada hari Sabtu (28/6) tersebut muncul setelah Trump mengatakan di platform Truth Social miliknya, bahwa ia telah menyelamatkan pemimpin Iran dari pembunuhan, menuduh Khamenei tidak tahu berterima kasih. ""Saya tahu PERSIS di mana dia berlindung, dan tidak akan membiarkan Israel, atau Angkatan Bersenjata AS, yang sejauh ini merupakan yang Terhebat dan Terkuat di Dunia, mengakhiri hidupnya,"" tulis Trump. ""SAYA MENYELAMATKANNYA DARI KEMATIAN YANG SANGAT BURUK DAN MEMALUKAN, dan dia tidak perlu berkata, 'TERIMA KASIH, PRESIDEN TRUMP!'"" Simak juga Video: Khamenei Sebut Trump Lebai soal Serangan ke Situs Nuklir Iran [Gambas:Video 20detik] Trump juga mengatakan bahwa dia telah berupaya dalam beberapa hari terakhir untuk kemungkinan pencabutan sanksi terhadap Iran, salah satu tuntutan utama Teheran. ""Tetapi tidak, sebaliknya saya malah dihujani pernyataan kemarahan, kebencian, dan rasa jijik, dan segera menghentikan semua upaya untuk meringankan sanksi, dan lainnya,"" imbuh Trump, seraya mendesak Iran untuk kembali ke meja perundingan. Pemerintah Iran telah membantah akan melanjutkan perundingan nuklir dengan Amerika Serikat, setelah Trump mengatakan bahwa perundingan akan dimulai lagi minggu depan. Simak juga Video: Khamenei Sebut Trump Lebai soal Serangan ke Situs Nuklir Iran [Gambas:Video 20detik]",Rita Uli Hutapea,https://news.detik.com/internasional/d-7985951/trump-klaim-selamatkan-khamenei-dari-kematian-iran-geram,2025/06/28 10:00:31
Ada Mossad dan CIA di Balik Israel Serang Iran,,Tim detikcom,https://news.detik.com/internasional/d-7984555/ada-mossad-dan-cia-di-balik-israel-serang-iran,2025/06/27 07:05:46
"Israel Sebut Para Pembunuh Sudah Cari Khamenei, Tapi Belum Ada Kesempatan","Menteri PertahananIsrael, Israel Katz mengatakan bahwa militer sudah berencana membunuh Pemimpin Tertinggi Iran, Ayatollah Ali Khamenei. Namun, para pembunuh yang mencari Khamenei belum menemukan kesempatan untuk menyerang. DilansirAljazeera, Jumat (27/6/2025) hal ini disampaikan Katz dalam wawancara dengan Channel 13 Israel. Katz mengatakan bahwa agen Israel ""banyak mencari"" Khamenei, tetapi mereka tidak dapat menemukan ""kesempatan operasional"" untuk melakukan serangan. Pihak berwenang Iran telah memperingatkan bahwa Israel mungkin masih berusaha membunuh Khamenei meskipun gencatan senjata sedang berlangsung berlangsung. SCROLL TO CONTINUE WITH CONTENT Katz juga mengatakan bahwa ia ""tidak melihat situasi di mana Iran akan memulihkan fasilitas nuklir"" yang diserang oleh pasukan AS dan Israel. Dia menambahkan bahwa kemampuan Teheran untuk membangun senjata nuklir ""hancur total"". Namun, dalam pidato pertamanya sejak gencatan senjata, Khamenei mengatakan serangan AS ""tidak melakukan hal yang signifikan"" terhadap fasilitas nuklir Iran. Adapun rencana untuk membunuh Khamenei ini sudah digaungkan oleh Perdana Menteri Israel Netanyahu saat konflik dengan Iran. Namun, Presiden Amerika Serikat (AS) Donald Trump menolak rencana Israel untuk membunuh pemimpin tertinggi Iran itu. ""Kami mengetahui bahwa Israel punya rencana untuk menyerang pemimpin tertinggi Iran. Presiden Trump menentangnya dan kami memberi tahu Israel untuk tidak melakukannya,"" kata pejabat AS yang enggan disebutkan namanya, dilansirAFP, Senin (16/6/2025). Tonton juga ""Warga Israel Picu Bentrok di Tepi Barat, 3 Warga Palestina Tewas"" di sini: [Gambas:Video 20detik] ",Rakhmad Hidayatulloh Permana,https://news.detik.com/internasional/d-7984738/israel-sebut-para-pembunuh-sudah-cari-khamenei-tapi-belum-ada-kesempatan,2025/06/27 10:42:59
KPK OTT di Medan,"KPKmelakukan operasi tangkap tangan (OTT) hari ini. OTT digelar di Medan, Sumatera Utara. ""Kegiatan OTT di Medan,"" kata Wakil Ketua KPK Fitroh Rohcahyanto saat dihubungi, Jumat (27/6/2025). KPK belum memerinci pihak yang diamankan dalam OTT di Medan hari ini. Kasus yang tengah diusut pun belum dijelaskan pihak KPK. SCROLL TO CONTINUE WITH CONTENT OTT di Medan merupakan kegiatan tangkap tangan kedua KPK pada 2025. KPK sebelumnya melakukan tangkap tangan di Ogan Komering Ulu, Sumatera Selatan, pada Maret 2025. Tonton juga ""KPK Lelang Barang Rampasan Korupsi: Halal atau Haram?"" di sini: [Gambas:Video 20detik] ",Yogi Ernes,https://news.detik.com/berita/d-7985323/kpk-ott-di-medan,2025/06/27 17:32:45
Prancis Akan Larang Merokok di Pantai-Taman-Halte Bus Mulai 29 Juni,"OtoritasPrancisakanmelarang merokokdi pantai dan taman, kebun publik dan halte bus mulai Minggu (29/6) besok. Dilansir dari kantor beritaAFP, Sabtu (28/6/2025), dekrit tersebut, yang dipublikasikan dalam lembaran resmi pemerintah pada Sabtu (28/6), juga akan melarang merokok di luar perpustakaan, kolam renang, dan sekolah, dan ditujukan untuk melindungi anak-anak dari perokok pasif. Dekritlarangan merokoktersebut tidak menyebutkan tentang rokok elektronik. Pelanggar larangan tersebut akan menghadapi denda sebesar 135 euro (US$158). SCROLL TO CONTINUE WITH CONTENT ""Tembakau harus dihilangkan dari tempat-tempat yang terdapat anak-anak,"" kata Menteri Kesehatan dan Keluarga Catherine Vautrin pada bulan Mei lalu, yang menggarisbawahi ""hak anak-anak untuk menghirup udara bersih"". Teras kafe dikecualikan dari larangan merokok tersebut. Sekitar 75.000 orang diperkirakan meninggal akibat komplikasi yang berhubungan dengan tembakau setiap tahun di Prancis. Menurut survei opini terkini, enam dari 10 orangPrancis(62 persen) mendukung larangan merokok di tempat umum. Tonton juga video: Selandia Baru Larang Anak Muda Merokok! [Gambas:Video 20detik] ",Rita Uli Hutapea,https://news.detik.com/internasional/d-7986434/prancis-akan-larang-merokok-di-pantai-taman-halte-bus-mulai-29-juni,2025/06/28 16:18:32
Uni Eropa Perpanjang Sanksi untuk Rusia,"Sebanyak 27 pemimpin Uni Eropa setuju untuk memperpanjang sanksi terhadapRusia. Sanksi akan diperpanjang selama enam bulan ke depan. Dilansir AFP, Jumat (27/6/2025), keputusan pada pertemuan puncak di Brussels, Belgia, ini berarti bahwa sanksi menyeluruh UE atas perang di Ukraina, termasuk pembekuan lebih dari 200 miliar euro (USD 234 miliar) dalam aset bank sentral Rusia, akan tetap berlaku setidaknya hingga awal 2026. Hal itu terjadi setelah para pejabat mengatakan bahwa mereka sedang mempersiapkan rencana darurat untuk mempertahankan hukuman ekonomi blok tersebut terhadap Moskow jika Perdana Menteri Hongaria Viktor Orban menolak untuk mengalah. Diketahui Hongaria sebelumnya sempat mengatakan bahwa sanksi Rusia menghancurkan ekonomi Eropa. SCROLL TO CONTINUE WITH CONTENT Rekan-rekan Uni Eropa khawatir penolakan Budapest untuk memperbarui langkah-langkah tersebut dapat merusak pengaruh blok tersebut terhadap Rusia saat Amerika Serikat menekan upaya perdamaian. PM Orban mengambil keputusan tersebut secara langsung saat terakhir kali sanksi -- yang perlu diperpanjang setiap enam bulan -- diajukan untuk diperbarui pada bulan Januari lalu. Namun, sementara Uni Eropa memastikan langkah-langkah yang ada akan tetap berlaku, mereka gagal mendapatkan izin untuk paket sanksi baru karena pemblokiran oleh sekutu Hongaria, Slowakia. Pemimpin Slowakia Roberto Fico menolak pada pertemuan puncak tersebut untuk memberikan lampu hijau bagi putaran sanksi baru karena perselisihan terpisah dengan Brussels mengenai rencana untuk menghentikan impor gas Rusia pada akhir tahun 2027. Slowakia tetap bergantung pada impor gas Rusia dan memperoleh uang dari biaya transit untuk pasokan yang disalurkan melalui pipa di wilayahnya. Fico mengadakan pembicaraan dengan Pemimpin Uni Eropa Ursula von der Leyen pada hari Kamis sebelumnya tetapi gagal mendapatkan konsesi yang diinginkannya dan mengumumkan bahwa ia akan menunda persetujuan paket sanksi tersebut. Presiden Ukraina Volodymyr Zelensky mendesak para pemimpin Uni Eropa untuk mengadopsi paket yang kuat ""yang menargetkan perdagangan minyak Rusia, armada tanker bayangan, bank, dan rantai pasokan yang membawa peralatan atau suku cadang untuk membuat senjata"". Namun, para pejabat mengatakan bahwa dorongan untuk menurunkan batasan harga ekspor minyak Rusia telah ditangguhkan setelah Washington gagal mendukung dorongan tersebut sebagai bagian dari inisiatif G7 yang lebih luas.",Lisye Sri Rahayu,https://news.detik.com/internasional/d-7984544/uni-eropa-perpanjang-sanksi-untuk-rusia,2025/06/27 06:15:00
Waka MPR Akan Kaji Landasan Hukum Perpanjangan Jabatan Usai Putusan MK,"Wakil Ketua MPR RI sekaligus Waketum PAN Eddy Soeparno menilai putusanMahkamah Konstitusi (MK)yang memintapemilu nasionaldan daerah digelar terpisah memiliki sejumlah dampak, salah satunya masa jabatan kepala daerah dan anggota DPRD. Eddy mengatakan pihaknya mempelajari putusan tersebut. ""Kami masih mempelajari dampak dari putusan MK tersebut terhadap pelaksanaan pemilu pilkada yang akan datang. Yang jelas, tahun 2029 kita tetap akan melaksanakan pemilu untuk DPR RI, DPD RI, termasuk juga untuk pilpres,"" kata Eddy kepada wartawan, Sabtu (28/6/2025). Eddy mengatakan pihaknya juga akan mempelajari landasan hukum mengenai perpanjangan masa jabatan kepala daerah dan anggota DPRD. Menurutnya, perlu penerjemahan mengenai perpanjangan masa jabatan dalam revisi UU Pemilu. SCROLL TO CONTINUE WITH CONTENT ""Kita perlu nanti mempelajari landasan hukum bagi perpanjangan masa jabatan DPRD provinsi, kabupaten, kota termasuk juga perpanjangan masa jabatan dari kepala daerah,"" ujarnya.""Itu yang perlu kita pelajari terkait landasan hukumnya dan bagaimana menerjemahkan itu di dalam undang-undang pemilu yang akan datang,"" sambung dia. Selain itu, kata dia, dampak lainnya ialah calon anggota DPR RI dan DPRD tidak dapat berjuang secara tandem lagi. Sebab, dia mengatakan selama pemilu serentak, calon anggota DPR dan DPRD selalu berjuang bersama. ""Bagaimana dampak terhadap pelaksananya di masing-masing partai, karena tadinya bisa bekerja gotong-royong, sekarang mungkin harus terpisah,"" ujarnya. Lebih lanjut, Eddy mengatakan pemilu terpisah juga akan berdampak terhadap anggaran. Termasuk, kata dia, perlu untuk mempelajari terkait penggunaan perolehan suara di Pilkada 2031. ""Jadi saat ini kita sedang mempelajari dampaknya, tetapi saya kira ada aspek legalitas yang perlu penyesuaian, termasuk juga penyesuaian operasional bagi partai-partai politik, karena adanya pemisahan pelaksanaan pemilu nasional dengan daerah termasuk juga pilkada,"" tuturnya. Sebelumnya, Mahkamah Konstitusi (MK) memutuskan memisahkan pemilu nasional dengan pemilu daerah atau lokal. MK mengusulkan pemungutan suara nasional dipisah dan diberi jarak paling lama 2 tahun 6 bulan dengan pemilihan tingkat daerah.",Anggi Muliawati,https://news.detik.com/berita/d-7986823/waka-mpr-akan-kaji-landasan-hukum-perpanjangan-jabatan-usai-putusan-mk,2025/06/28 21:48:07
"Genangan Air di Km 24 Tol Jakarta-Tangerang, Lalin Macet Malam Ini","Hujan deras menimbulkan genangan air di Km 24 Tol Jakarta-Tangerang. Imbasnya, lalu lintas arah Tomang macet malam ini. Titik-titik kepadatan terjadi di Tomang-Kembangan, Karang Tengah-Kunciran. Selain itu, kepadatan lalin juga terdapat di Bitung Km 26-Tomang Km 24. ""20.08 WIB #Tol_Janger Tomang - Kembangan PADAT, kepadatan volume lalin. Karang Tengah - Kunciran PADAT, kepadatan volume lalin. Tangerang - Bitung PADAT, ada penanganan Genangan Air Â± 15 cm di bahu luar/kiri KM 24+000,"" demikian keterangan Jasamarga melalui akun X @PTJASAMARGA, Sabtu (28/6/2025). SCROLL TO CONTINUE WITH CONTENT ""20.08 WIB #Tol_Janger Bitung KM 26 - KM 24+000 arah Tomang PADAT, kepadatan volume lalin,"" tulisnya. Sebelumnya, Senior Manager Representative Office 2 Jasamarga Metropolitan Tollroad Plaza Tol Cililitan, Jakarta Ginanjar Bekti R mengatakan pihaknya telah memantau genangan yang menutupi bahu luar, lajur 1 2, 3, dan 4. Diketahui hanya lajur 4 yang masih dapat dilintasi. Saat ini telah dioperasikan dua pompa portabel (Alkon) untuk mengurangi debit air dan satu pompamobilesedang dikerahkan menuju lokasi. Untuk mengurangi kepadatan, atas diskresi kepolisian, kendaraan kecil diarahkan untuk keluar melaluiofframpKarawaci. ""Petugas melakukan pengaturan lalu lintas dan imbauan di lapangan untuk mengantisipasi gangguan kendaraan akibat terkena genangan air,"" kata Bekti dikutipdetikFinance, Sabtu (28/6).",Firda Cynthia Anggrainy,https://news.detik.com/berita/d-7986771/genangan-air-di-km-24-tol-jakarta-tangerang-lalin-macet-malam-ini,2025/06/28 20:58:59
PPK Satker PJN Wilayah I Sumut Terima Duit Ratusan Juta di Kasus Proyek Jalan,"KPK mengungkap praktikkorupsi proyek pembangunan jalandi Satuan Kerja Pembangunan Jalan Nasional (Satker PJN) Wilayah I Sumatera Utara (Sumut). KPK menjelaskan pejabat pembuat komitmen (PPK) Satker PJN Wilayah I Sumut, HEL atau Heliyanto, menerima uang senilai Rp 120 juta dari pihak perusahaan yang ditunjuk memenangkan proses lelang pengerjaan proyek. Direktur Penyidikan KPK Asep Guntur Rahayu menjelaskan pihak perusahaan yang telah diatur untuk memenangkan lelang proyek jalan tersebut yakni Akhirun Pilang (KIR) selaku Dirut PT DNG dan putranya, Rayhan Dulasmi Pilang (RAY) sebagai Direktur PT RN. Keduanya disebut telah memberikan uang senilai Rp 120 juta kepada Heliyanto karena membantu memuluskan pemenangan lelang proyek. ""Saudara HEL, karena jabatan selaku Satker PJN wilayah I Sumatera Utara telah menerima sejumlah uang dari saudara KIR dan RAY sebesar 120 juta dalam kurun waktu 2024 sampai 2025. Penerimaan uang tersebut adalah karena HEL telah melakukan pengaturan proses e-katalog untuk pekerjaan di Satker Wilayah I BPJN,"" kata Asep dalam konferensi pers di gedung Merah Putih KPK, Kuningan, Jakarta Selatan, Sabtu (28/6/2025). SCROLL TO CONTINUE WITH CONTENT Asep menjelaskan proyek jalan yang ditangani oleh perusahaan dari Akhirun Pilang dan putranya Rayhan Dulasmi Pilang, yakni pekerjaan Jalan Simpang Kota Pinang, Gunung Tua Simpang Pal 11 tahun 2023 senilai Rp 56,5 miliar dan Jalan Simpang Kota Pinang Gunung Tua Simpang Pal 11 tahun 2024 senilai Rp 17,5 miliar serta rehabilitasi penanganan longsor Kota Pinang dan lain-lainnya pada tahun 2025. ""Jadi dialah (PPK Satker PJN Wilayah I Sumut) yang mengatur supaya perusahaannya Saudara KIR, yaitu PT DNG dan perusahaannya RAY itu, PT RN, memenangkan proyek pembangunan jalan tersebut, diaturlah sama mereka di e-katalognya,"" ujar Asep. Selain proyek jalan pada Satker PJN wilayah I Sumut, Akhirun Pilang beserta putranya Rayhan Dulasmi Pilang juga menjalankan proyek pembangunan Jalan Sipiongot Batas Labusel dan Jalan Hutaimbaru-Sipiongot dengan nilai total kedua proyek Rp 157,8 miliar. Proyek ini diperoleh dari penunjukan yang dilakukan oleh Kepada Dinas PUPR Sumut, Topang Ginting (TOP) agar dua perusahaan tersebut menang dalam proses lelang. Topan menginstruksikan Rasuli Efendi Siregar selaku Kepala UPTD Gunung Tua Dinas PUPR Provinsi Sumut yang juga pejabat pembuat komitmen (PPK) untuk menunjuk Akhirun Pilang sebagai pihak yang mengelola proyek pembangunan jalan tersebut. ""Seharusnya pihak swasta itu tidak hanya sendirian yang diikutkan. Di sini sudah diikutkan saudara KIR sebagai Direktur Utama PT DNG ini sudah dibawa sama saudara TOP ini, Kepala Dinas PUPR. Kemudian juga TOP ini memerintahkan Saudara RES untuk menunjuk Saudara KIR. Di sini sudah terlihat perbuatannya,"" kata Asep. Selanjutnya, kata dia, RES pun menelepon KIR tentang penayangan proyek yang akan dilakukan pada Juni 2025. RES sekaligus meminta KIR menyiapkan dan memasukkan penawaran sebagai pihak yang akan mengelola proyek jalan tersebut. Informasi dari RES kemudian ditindaklanjuti oleh KIR yang meminta stafnya, termasuk anaknya, RAY, untuk berkoordinasi mengenai penyiapan hal teknis mengenai proses e-katalog. Pada akhirnya, RES dan KIR pun berhasil mengatur proses e-katalog hingga PT DNG berhasil memperoleh proyek tersebut. ""Atas pengaturan proses e-katalog di Dinas PUPR Provinsi Sumut tersebut, terdapat pemberian uang dari KIR dan RAY untuk RES yang dilakukan melalui transfer rekening. Jadi ada yang diberikan secara langsung tunai, ada yang diberikan juga melalui transfer, seperti itu,"" ujar Asep. Asep mengungkapkan uang yang diduga diberikan KIR dan RAY ini kepada beberapa pihak untuk memuluskan pemenangan pengerjaan proyek sejumlah jalan di Sumut diketahui setelah adanya kegiatan penarikan tunai senilai Rp 2 miliar yang dilakukan keduanya. ""Kami sudah mendapatkan informasi, ada penarikan uang sekitar Rp 2 miliar dari pihak swasta yang kemungkinan besar uang 2 miliar ini akan dibagi-bagikan kepada pihak-pihak tertentu, di mana pihak swasta ini berharap untuk memperoleh proyek ya terkait dengan pembangunan jalan,"" pungkasnya. Pengungkapan kasus ini diawali operasi tangkap tangan (OTT) KPK di Mandailing Natal yang dilakukan pada Kamis (26/6) malam. Enam orang yang ditangkap lalu diterbangkan ke Jakarta pada Jumat (27/6). Dari enam orang yang ditangkap, KPK kemudian menetapkan lima orang tersangka. Salah satu pihak yang ditetapkan tersangka adalah Kepala Dinas PUPR Provinsi Sumut, Topan Ginting. Lima orang yang ditetapkan tersangka yakni:- Topan Ginting (TOP), Kadis PUPR Provinsi Sumut-Rasuli Efendi Siregar (RES), Kepala UPTD Gunung Tua Dinas PUPR Provinsi Sumut- Heliyanto (HEL), PPK Satker PJN Wilayah I Sumut- M Akhirun Pilang (KIR), Dirut PT DNG- M Rayhan Dulasmi Pilang (RAY), Direktur PT RN Asep menjelaskan KPK baru menetapkan lima orang tersangka meski ada enam pihak yang terkena OTT. Dia mengatakan satu orang yang belum ditetapkan tersangka karena belum memenuhi unsur bukti untuk ditetapkan sebagai tersangka. Dia mengatakan terhadap kelima tersangka langsung dilakukan penahanan selama 20 hari pertama sejak hari ini hingga 17 Juli 2025. Lima orang tersangka tersebut ditahan di Rutan Cabang KPK Gedung Merah Putih KPK, Jalan Kuningan Persada, Kuningan, Jakarta Selatan.",Kurniawan Fadilah,https://news.detik.com/berita/d-7986713/ppk-satker-pjn-wilayah-i-sumut-terima-duit-ratusan-juta-di-kasus-proyek-jalan,2025/06/28 20:16:51
